0.33,-0.006507776894131882,-0.2311841021249574
4.95,0.02815033993020182,-0.2211372147914538
10.74,0.07813083166940551,-0.2068250435354782
15.51,0.1004760920367556,-0.1886652548696099
20.33,0.1264467754960921,-0.1639583116704932
25.03,0.1515752030625946,-0.1375025874378165
29.88,0.166730287192817,-0.1022743615844399
35.78,0.1841722144724285,-0.05397657432467813
40.62,0.1892657279459949,-0.0100661401991611
45.24,0.1929267564986299,0.02661420254661823
50.19,0.1937566028772574,0.06911841024046721
55.1,0.1804970359229216,0.1093938137578129
59.87,0.1710016300286677,0.1443905334413584
65.73999999999999,0.1518642707081035,0.1776239880787307
70.61,0.1189927113142877,0.2038923124104097
75.67,0.09564022318465072,0.2230767597687994
80.63,0.06617282227718432,0.2361552929668489
84.84,0.03546341050991943,0.2410992315440027
90.17,-0.001284564013044761,0.2315166113663768
95.43000000000001,-0.04094113256736575,0.2247681978081854
100.55,-0.06971477322532393,0.2064608101545118
105.52,-0.1010942838707649,0.181025269253208
110.74,-0.1257110235411049,0.1514520884850154
115.67,-0.1487302606023701,0.1230123412488257
120.83,-0.1673095407003435,0.08390573944067946
124.87,-0.1740482871263116,0.0537546478178089
129.94,-0.1804156666661919,0.01828740032542036
134.97,-0.193190262007558,-0.02123416472017774
140.15,-0.1911471759987669,-0.05848479383849725
145.31,-0.1807377209938427,-0.09441942817503619
150.33,-0.1716964193236372,-0.1346202114081888
155.35,-0.1530085648084403,-0.1647172857644039
160.41,-0.1345347474804517,-0.1842264490882554
165.43,-0.1008944258970486,-0.2109785151926003
170.55,-0.0660336150012064,-0.2276774031438597
175.58,-0.03082090591167885,-0.2331245672713804
180.67,0.009297428972751423,-0.2271977945167798
185.75,0.04507908114920692,-0.2200118417913461
189.81,0.07332782965800816,-0.2090065580284029
195.65,0.1063868471735624,-0.1823863306367094
200.44,0.1357044653013713,-0.1547133205919314
205.23,0.160901847768697,-0.1294788275017165
210.07,0.1724243302184229,-0.08461697911944931
215.02,0.190456717803235,-0.04548998343918225
220.8,0.2007084975939772,-0.001865919879592375
225.5,0.1996211414000383,0.03642373828137006
230.33,0.1963969508200063,0.07707889373149052
235.29,0.1854888271818661,0.1118304480423522
240.1,0.1757378422210329,0.1531281049696002
244.97,0.1560561505582359,0.1862535764737197
249.86,0.132059282197814,0.2091070235651734
254.93,0.1036928550908965,0.2240051850104528
259.85,0.06789400953911252,0.2404011096624691
265.19,0.03620709999815015,0.2432064360574377
270.38,-0.001291742813762303,0.2429630011895795
275.55,-0.04224838279761305,0.228684507121761
280.55,-0.07791436100090661,0.2125436018674337
285.57,-0.1040939073956969,0.1883519669493646
290.77,-0.132778502313285,0.1559243022276639
295.75,-0.1575477401189177,0.1225816827168776
299.81,-0.1683109571839712,0.0925233068733612
304.92,-0.1818504925513648,0.05234472094859532
310,-0.1918665432250116,0.01190364035337091
315.24,-0.1983229540722055,-0.0244593470093071
320.32,-0.1959629917860276,-0.06409623995173641
325.41,-0.1874539442840463,-0.1037495413732549
330.43,-0.1814414246533133,-0.1340765842208434
335.31,-0.1589097296292541,-0.165451093368077
340.56,-0.1332435157927777,-0.1986903713346928
345.36,-0.1089592033199008,-0.2130008759941787
350.51,-0.07527316744631725,-0.2281608196474266
355.65,-0.03690565586620927,-0.232093957027082
360.33,-0.006507776894131882,-0.2311841021249574
