,phih,0,45
0,0.0,-0.018196267871731668,0.16420941841492562
1,3.673469387755102,-0.07763470037931788,0.16151208056620844
2,7.346938775510204,-0.1286419285722996,0.15361603610915708
3,11.020408163265307,-0.1702317879653971,0.14260702479147255
4,14.693877551020408,-0.20369607009625196,0.12989997991090294
5,18.367346938775512,-0.23060722056058125,0.11626666690787264
6,22.040816326530614,-0.25223566575322126,0.10210505243064819
7,25.714285714285715,-0.26950766872646453,0.08761880599600885
8,29.387755102040817,-0.2830776336774793,0.07291059139715837
9,33.06122448979592,-0.29339856463910885,0.058030791680026825
10,36.734693877551024,-0.3007772814612703,0.04299763556381214
11,40.40816326530612,-0.305405887991703,0.027812413930799
12,44.08163265306123,-0.3073829647366624,0.01246564472510377
13,47.755102040816325,-0.3067235299243784,-0.0030602844378977987
14,51.42857142857143,-0.3033589773626116,-0.018789648053493042
15,55.10204081632653,-0.29712891453065954,-0.034748284865221704
16,58.775510204081634,-0.28775992876760725,-0.050965908431325674
17,62.44897959183674,-0.27483113006144266,-0.06746694332499494
18,66.12244897959184,-0.25771306306407393,-0.08426266266905423
19,69.79591836734694,-0.23547295682557023,-0.10132390223145274
20,73.46938775510205,-0.20673380929267762,-0.11851795709905832
21,77.14285714285714,-0.16952572071316413,-0.1354511946933911
22,80.81632653061224,-0.1214364471357913,-0.15109864985666419
23,84.48979591836735,-0.06130844729962874,-0.16319168291311506
24,88.16326530612245,0.006138557752639077,-0.16850116013101915
25,91.83673469387756,0.06993647517257917,-0.16588695547650284
26,95.51020408163265,0.12296333680427507,-0.1575836091482644
27,99.18367346938776,0.16502283170726104,-0.14621692543719328
28,102.85714285714286,0.19826264568927668,-0.13333539956966853
29,106.53061224489797,0.22470451879677691,-0.11969569616357328
30,110.20408163265306,0.2458201177332796,-0.10565790790734335
31,113.87755102040816,0.2626241908691512,-0.09139493351696372
32,117.55102040816327,0.27581126074872025,-0.07698948567000698
33,121.22448979591837,0.285857577352141,-0.06247711287285174
34,124.89795918367348,0.29308338492466396,-0.04787159088449701
35,128.57142857142858,0.29769698278745316,-0.03317104052348055
36,132.24489795918367,0.29981700198010963,-0.018366939159990277
37,135.91836734693877,0.29948660475351435,-0.0034453338755180167
38,139.59183673469389,0.2966780182725546,0.011610819173083448
39,143.26530612244898,0.29129041938686934,0.026819053863129286
40,146.9387755102041,0.2831397711516512,0.04219667561022861
41,150.6122448979592,0.2719382027875605,0.057758166267771596
42,154.28571428571428,0.2572644708549538,0.07350422980645686
43,157.9591836734694,0.23851116671786865,0.08941178674257967
44,161.6326530612245,0.21481409565296677,0.10540031391723559
45,165.3061224489796,0.18496482572786793,0.1212637992272177
46,168.9795918367347,0.1473770936458829,0.13652188412592844
47,172.6530612244898,0.10040748680474329,0.15013050520939472
48,176.3265306122449,0.04384735678881399,0.1601501525427208
49,180.0,-0.01819623959833549,0.16420941815059006
